S|R,Typ,Pckt#,Frm #,PktID,BitLn,Time     ,Local IP:Port   ,RemoteIP:Port,SPID,SPIN,SPCO,OI,Suffix

Rcv,Raw,    0,    0,ID_OPEN_CONNECTION_REQUEST,16,773899098,17213632:2003,16777343:50237,-1,-1,-1,-1,
Snd,Raw,    0,    0,ID_OPEN_CONNECTION_REPLY,16,773899098,17213632:2003,16777343:50237,-1,-1,-1,-1,
Rcv,Nrm,    0,    0,ID_CONNECTION_REQUEST,72,773899109,17213632:2003,16777343:50237,65535,0,0,0,
Snd,Nrm,4294967295,    1,ID_CONNECTION_REQUEST_ACCEPTED,120,773899139,17213632:2003,16777343:50237,65535,-1,0,-1,
Rcv,Nrm,    1,    1,ID_NEW_INCOMING_CONNECTION,104,773899151,17213632:2003,16777343:50237,65535,0,0,1,
Rcv,Nrm,    2,    1,ID_INTERNAL_PING,40,773899151,17213632:2003,16777343:50237,65535,0,0,-1,
Rcv,Nrm,    3,    1,Unknown,472,773899151,17213632:2003,16777343:50237,65535,0,0,2,
Snd,Nrm,4294967295,    3,ID_INTERNAL_PING,40,773899183,17213632:2003,16777343:50237,65535,-1,0,-1,
Snd,Nrm,4294967295,    3,ID_CONNECTED_PONG,72,773899183,17213632:2003,16777343:50237,65535,-1,0,-1,
Snd,Nrm,4294967295,    4,ID_INTERNAL_PING,40,773899213,17213632:2003,16777343:50237,65535,-1,0,-1,
Snd,Nrm,4294967295,    4,Unknown,472,773899213,17213632:2003,16777343:50237,65535,-1,0,0,
Rcv,Nrm,    4,    2,ID_INTERNAL_PING,40,773899216,17213632:2003,16777343:50237,65535,0,0,-1,
Rcv,Nrm,    5,    2,ID_CONNECTED_PONG,72,773899216,17213632:2003,16777343:50237,65535,0,0,-1,
Snd,Nrm,4294967295,    6,ID_CONNECTED_PONG,72,773899246,17213632:2003,16777343:50237,65535,-1,0,-1,
Rcv,Nrm,    6,    3,ID_CONNECTED_PONG,72,773899248,17213632:2003,16777343:50237,65535,0,0,-1,
Rcv,Nrm,    7,    3,Unknown,1384,773899248,17213632:2003,16777343:50237,65535,0,0,3,
Snd,Nrm,4294967295,    8,Unknown,304,773899278,17213632:2003,16777343:50237,65535,-1,0,1,
Rcv,Nrm,    8,    4,Unknown,128,773902050,17213632:2003,16777343:50237,65535,0,0,4,
Snd,Nrm,4294967295,   10,Unknown,11536,773902082,17213632:2003,16777343:50237,0,0,14,2,
Snd,Nrm,4294967295,   11,(SPLIT PACKET),11536,773902082,17213632:2003,16777343:50237,0,1,14,2,
Snd,Nrm,4294967295,   12,(SPLIT PACKET),11536,773902082,17213632:2003,16777343:50237,0,2,14,2,
Snd,Nrm,4294967295,   13,(SPLIT PACKET),11536,773902082,17213632:2003,16777343:50237,0,3,14,2,
Snd,Nrm,4294967295,   14,(SPLIT PACKET),11536,773902113,17213632:2003,16777343:50237,0,4,14,2,
Snd,Nrm,4294967295,   15,(SPLIT PACKET),11536,773902113,17213632:2003,16777343:50237,0,5,14,2,
Snd,Nrm,4294967295,   16,(SPLIT PACKET),11536,773902113,17213632:2003,16777343:50237,0,6,14,2,
Snd,Nrm,4294967295,   17,(SPLIT PACKET),11536,773902144,17213632:2003,16777343:50237,0,7,14,2,
Snd,Nrm,4294967295,   18,(SPLIT PACKET),11536,773902144,17213632:2003,16777343:50237,0,8,14,2,
Snd,Nrm,4294967295,   19,(SPLIT PACKET),11536,773902144,17213632:2003,16777343:50237,0,9,14,2,
Snd,Nrm,4294967295,   20,(SPLIT PACKET),11536,773902175,17213632:2003,16777343:50237,0,10,14,2,
Snd,Nrm,4294967295,   21,(SPLIT PACKET),11536,773902175,17213632:2003,16777343:50237,0,11,14,2,
Snd,Nrm,4294967295,   22,(SPLIT PACKET),11536,773902175,17213632:2003,16777343:50237,0,12,14,2,
Snd,Nrm,4294967295,   23,(SPLIT PACKET),5264,773902176,17213632:2003,16777343:50237,0,13,14,2,
Snd,Nrm,4294967295,   23,Unknown,72,773902176,17213632:2003,16777343:50237,65535,-1,0,3,
